id_releve,horodatage,zone,temperature_interieure_c,temperature_exterieure_c,humidite_pct,occupation_personnes,type_jour,consommation_kwh
4956,2025-02-11 07:00:00,BUREAU NORD,21.9,-0.42,54.8,9,ouvré,12.193
10128,2025-03-26 09:00:00,Atelier,22.18,7.67,39.3,7,ouvré,24.241
526,2025-01-05 09:00:00,Bureau_Nord,19.85,3.38,32.4,0,weekend,10.995
5450,2025-02-15 09:00:00,Accueil,21.83,1.82,48.8,0,weekend,8.254
6769,2025-02-26 09:00:00,Salle Serveur,21.4,3.96,46.8,,ouvré,45.224
971,2025-01-09 02:00:00,BUREAU NORD,20.66,-3.42,54.2,7,ouvré,11.701
4436,2025-02-06 23:00:00,bureau_nord,20.85,0.95,53.9,11,ouvré,9.528
7065,2025-02-28 20:00:00,accueil ,20.76,6.48,43.9,3,ouvré,7.401
3997,2025-02-03 07:00:00,bureau sud,23.1,1.94,47.4,14,ouvré,14.464
1771,2025-01-15 18:00:00,bureau_nord,20.81,2.99,,7,ouvré,12.538
1145,2025-01-10 12:00:00,Accueil,21.18,5.17,43.7,7,ouvré,13.983
7039,2025-02-28 15:00:00,Salle Serveur,21.04,7.72,41.1,0,ouvré,44.568
10207,2025-03-27 01:00:00,Bureau_Sud,21.39,2.38,44.7,12,ouvré,9.047
782,2025-01-07 12:00:00,Bureau_Sud,-999,5.32,44.9,5,ouvré,18.502
6685,2025-02-25 16:00:00,Accueil,21.33,7.84,46.1,7,ouvré,10.729
2017,2025-01-17 19:00:00,bureau sud,20.91,5.55,47.7,4,ouvré,10.751
10389,2025-03-28 13:00:00,Salle Serveur,20.15,12.12,45.5,0,ouvré,43.402
3326,2025-01-28 17:00:00,Bureau_Nord,22.39,4.1,37.5,11,ouvré,14.332
8852,2025-03-15 18:00:00,bureau sud,21.55,10.2,43.8,0,weekend,5.927
7331,2025-03-03 02:00:00,Bureau_Nord,20.31,2.22,47.5,6,ouvré,9.459
5595,2025-02-16 14:00:00,Accueil,19.96,8.9,48.3,0,weekend,5.375
7014,2025-02-28 10:00:00,Salle Serveur,21.48,5.75,46.7,0,ouvré,45.361
5798,2025-02-18 07:00:00,Atelier,20.97,1.76,41.5,14,ouvré,17.758
479,2025-01-04 23:00:00,Salle_Serveur,20.25,0.97,47.0,0,weekend,47.831
587,2025-01-05 21:00:00,bureau sud,22.5,-0.56,52.5,0,weekend,12.723
2694,2025-01-23 10:00:00,Salle_Serveur,20.87,5.36,47.5,0,ouvré,45.915
9048,2025-03-17 09:00:00,Atelier,21.64,5.87,41.7,7,ouvré,22.97
10418,2025-03-28 19:00:00,Atelier,21.86,8.68,44.9,13,ouvré,15.747
2303,2025-01-20 04:00:00,atelier,21.05,-1.2,43.1,8,ouvré,14.604
1858,2025-01-16 11:00:00,atelier,20.86,3.98,50.6,10,ouvré,31.416
2865,2025-01-24 20:00:00,accueil ,21.78,4.78,40.3,2,ouvré,8.835
9750,2025-03-23 05:00:00,Accueil,20.26,4.12,46.8,0,weekend,7.421
1607,2025-01-14 09:00:00,Bureau_Sud,20.5,1.38,34.2,10,ouvré,15.139
1204,2025-01-11 00:00:00,Salle Serveur,20.11,0.83,31.5,0,weekend,48.618
494,2025-01-05 02:00:00,Salle_Serveur,20.19,-1.71,39.9,0,weekend,47.866
90,2025-01-01 17:00:00,accueil ,20.95,4.62,47.4,7,férié,11.778
3805,2025-02-01 16:00:00,Accueil,21.18,4.89,55.0,0,weekend,9.248
8478,2025-03-12 15:00:00,atelier,22.85,8.06,,5,ouvré,29.103
3094,2025-01-26 18:00:00,Salle_Serveur,20.48,5.87,,0,weekend,46.031
2647,2025-01-23 01:00:00,Bureau_Sud,21.27,-0.94,39.1,11,ouvré,11.43
3552,2025-01-30 14:00:00,Bureau_Sud,21.11,3.51,44.1,1,ouvré,20.986
5572,2025-02-16 10:00:00,bureau sud,20.39,5.18,41.4,0,weekend,9.589
9361,2025-03-20 00:00:00,Bureau_Nord,20.99,4.0,42.8,8,ouvré,8.127
4913,2025-02-10 22:00:00,atelier,19.67,0.65,55.1,11,ouvré,14.646
6440,2025-02-23 15:00:00,Accueil,20.96,8.15,35.6,0,weekend,5.696
8580,2025-03-13 11:00:00,Accueil,21.38,8.49,35.2,2,ouvré,12.364
8,2025-01-01 01:00:00,Atelier,21.53,-1.52,37.7,11,férié,13.57
5018,2025-02-11 19:00:00,Atelier,20.71,5.13,45.8,10,ouvré,16.436
9022,2025-03-17 04:00:00,Bureau_Sud,20.78,1.23,39.6,9,ouvré,13.839
9358,2025-03-19 23:00:00,Atelier,22.3,4.0,45.9,8,ouvré,13.394
4912,2025-02-10 22:00:00,Bureau_Sud,21.84,0.65,55.2,7,ouvré,12.147
6578,2025-02-24 19:00:00,atelier,21.87,6.75,41.7,9,ouvré,16.245
7088,2025-03-01 01:00:00,Atelier,20.2,2.86,41.3,0,weekend,12.674
7979,2025-03-08 11:00:00,Salle Serveur,-999,6.15,43.1,0,weekend,45.854
9323,2025-03-19 16:00:00,atelier,20.46,9.64,54.3,7,ouvré,23.889
3329,2025-01-28 17:00:00,Salle Serveur,20.85,4.1,48.1,0,ouvré,45.27
8731,2025-03-14 18:00:00,Bureau_Nord,21.39,9.23,53.1,12,ouvré,9.887
4274,2025-02-05 14:00:00,Salle_Serveur,,6.89,47.7,0,ouvré,619.185
2660,2025-01-23 03:00:00,Accueil,21.42,-2.73,30.3,4,ouvré,11.14
8410,2025-03-12 01:00:00,accueil ,20.88,2.07,36.1,5,ouvré,9.716
9168,2025-03-18 09:00:00,Atelier,19.77,5.75,26.3,0,ouvré,22.702
5821,2025-02-18 12:00:00,bureau_nord,21.83,7.14,46.1,9,ouvré,17.224
4618,2025-02-08 11:00:00,atelier,22.38,3.46,44.5,0,weekend,13.582
6820,2025-02-26 19:00:00,Accueil,20.99,6.95,54.7,4,ouvré,7.529
5183,2025-02-13 04:00:00,Atelier,21.65,-1.74,50.3,8,ouvré,15.444
6971,2025-02-28 02:00:00,bureau_nord,21.14,0.35,48.9,12,ouvré,10.121
6160,2025-02-21 07:00:00,Accueil,,0.9,40.5,,ouvré,9.605
1821,2025-01-16 04:00:00,Bureau_Nord,20.64,-1.63,36.3,10,ouvré,12.148
7625,2025-03-05 12:00:00,accueil ,19.7,8.85,44.0,11,ouvré,13.222
9083,2025-03-17 16:00:00,Atelier,21.57,9.27,40.8,6,ouvré,25.629
4473,2025-02-07 06:00:00,atelier,20.82,-0.01,50.8,1,ouvré,18.086
8226,2025-03-10 13:00:00,BUREAU NORD,21.53,9.06,39.9,1,ouvré,14.513
1979,2025-01-17 11:00:00,Salle Serveur,21.92,4.59,50.9,0,ouvré,45.852
2127,2025-01-18 17:00:00,bureau sud,20.7,5.33,43.2,0,weekend,9.22
3769,2025-02-01 09:00:00,Salle Serveur,21.33,3.28,30.0,0,weekend,46.15
5047,2025-02-12 01:00:00,bureau sud,21.18,-1.21,54.6,7,ouvré,11.15
878,2025-01-08 07:00:00,atelier,20.02,1.81,50.5,14,ouvré,19.103
2587,2025-01-22 13:00:00,bureau sud,20.4,4.97,38.0,12,ouvré,19.199
7896,2025-03-07 19:00:00,Bureau_Nord,22.25,8.69,34.8,12,ouvré,9.447
7759,2025-03-06 15:00:00,Salle Serveur,19.72,10.79,47.1,0,ouvré,43.681
8140,2025-03-09 19:00:00,accueil ,20.91,7.97,42.1,0,weekend,6.213
3198,2025-01-27 15:00:00,Atelier,21.35,6.27,43.7,3,ouvré,30.206
8132,2025-03-09 18:00:00,bureau sud,19.21,7.54,43.0,0,weekend,8.253
6856,2025-02-27 03:00:00,Bureau_Nord,21.33,0.55,51.4,7,ouvré,9.242
2021,2025-01-17 20:00:00,BUREAU NORD,20.79,4.35,44.2,4,ouvré,10.842
5833,2025-02-18 14:00:00,Atelier,21.54,8.48,50.3,13,ouvré,30.457
5747,2025-02-17 21:00:00,Bureau_Sud,19.35,3.29,46.6,9,ouvré,9.989
8659,2025-03-14 03:00:00,Salle Serveur,21.37,1.51,56.4,0,ouvré,49.048
8941,2025-03-16 12:00:00,Bureau_Nord,20.95,9.74,,0,weekend,7.197
4520,2025-02-07 15:00:00,Accueil,21.17,5.79,43.7,5,ouvré,12.256
3005,2025-01-26 00:00:00,Accueil,21.82,0.52,46.2,0,weekend,11.252
4010,2025-02-03 09:00:00,accueil ,21.77,1.36,50.3,4,ouvré,12.41
10017,2025-03-25 11:00:00,Bureau_Sud,20.19,7.65,44.4,6,ouvré,15.974
10287,2025-03-27 17:00:00,bureau sud,21.63,11.31,43.0,7,ouvré,12.405
4398,2025-02-06 15:00:00,Atelier,21.14,7.62,55.9,11,ouvré,30.041
6107,2025-02-20 21:00:00,Bureau_Sud,20.46,4.31,41.9,4,ouvré,9.806
6693,2025-02-25 18:00:00,Atelier,21.05,7.6,43.2,8,ouvré,18.679
1134,2025-01-10 10:00:00,Salle_Serveur,21.35,3.48,53.5,0,ouvré,480.792
3710,2025-01-31 21:00:00,Accueil,21.53,2.26,52.6,8,ouvré,9.581
3126,2025-01-27 01:00:00,Bureau_Nord,19.83,0.2,39.6,9,ouvré,9.867
3863,2025-02-02 04:00:00,Atelier,21.03,-1.07,37.7,0,weekend,15.327
9643,2025-03-22 08:00:00,Atelier,21.29,5.75,43.8,0,weekend,12.758
5920,2025-02-19 07:00:00,Accueil,21.09,0.5,47.4,9,ouvré,10.981
5398,2025-02-14 23:00:00,atelier,20.33,-0.29,49.9,1,ouvré,13.325
3416,2025-01-29 11:00:00,BUREAU NORD,22.21,3.34,45.9,8,ouvré,15.613
10224,2025-03-27 04:00:00,Salle_Serveur,20.78,1.14,35.9,,ouvré,47.209
2653,2025-01-23 02:00:00,Atelier,20.67,-1.72,57.7,1,ouvré,14.919
3339,2025-01-28 19:00:00,Salle Serveur,20.16,5.4,48.1,0,ouvré,45.452
5574,2025-02-16 10:00:00,Salle_Serveur,21.15,5.18,46.2,0,weekend,46.126
3156,2025-01-27 07:00:00,BUREAU NORD,21.09,-1.67,51.3,11,ouvré,12.028
5779,2025-02-18 03:00:00,Salle_Serveur,21.44,-1.71,34.8,0,ouvré,49.211
7853,2025-03-07 10:00:00,Atelier,22.72,6.5,53.1,0,ouvré,26.227
401,2025-01-04 08:00:00,bureau_nord,21.94,-0.33,33.5,0,weekend,11.539
10622,2025-03-30 12:00:00,bureau sud,21.92,9.23,48.9,0,weekend,5.761
7989,2025-03-08 13:00:00,Salle_Serveur,22.71,9.08,49.7,,weekend,43.161
4857,2025-02-10 11:00:00,Bureau_Sud,21.45,5.54,49.7,6,ouvré,18.51
6271,2025-02-22 06:00:00,BUREAU NORD,21.14,-0.02,29.2,0,weekend,11.845
1021,2025-01-09 12:00:00,Bureau_Nord,20.81,3.04,42.8,6,ouvré,18.209
3572,2025-01-30 18:00:00,Bureau_Sud,22.44,4.53,53.2,14,ouvré,13.701
1956,2025-01-17 07:00:00,BUREAU NORD,21.48,0.2,42.8,0,ouvré,14.662
7603,2025-03-05 08:00:00,atelier,20.96,4.51,55.0,,ouvré,19.589
9069,2025-03-17 13:00:00,Salle Serveur,20.23,7.7,53.2,0,ouvré,44.605
4404,2025-02-06 16:00:00,Salle_Serveur,21.34,6.56,39.8,0,ouvré,45.476
2645,2025-01-23 00:00:00,accueil ,20.16,-0.91,36.1,8,ouvré,9.861
5245,2025-02-13 16:00:00,Accueil,20.58,9.07,39.0,12,ouvré,9.451
2687,2025-01-23 09:00:00,Bureau_Sud,21.11,2.68,47.8,6,ouvré,16.025
4807,2025-02-10 01:00:00,bureau sud,21.16,-0.91,41.6,,ouvré,11.681
4452,2025-02-07 02:00:00,Bureau_Sud,20.21,-2.96,43.5,4,ouvré,11.785
10543,2025-03-29 20:00:00,atelier,21.24,7.77,49.2,0,weekend,10.891
10403,2025-03-28 16:00:00,atelier,20.24,11.57,45.7,,ouvré,24.904
9981,2025-03-25 04:00:00,BUREAU NORD,20.45,3.93,47.1,6,ouvré,10.361
1069,2025-01-09 21:00:00,Salle Serveur,20.53,2.39,39.4,0,ouvré,48.227
6976,2025-02-28 03:00:00,BUREAU NORD,22.29,2.86,49.0,3,ouvré,9.393
9418,2025-03-20 11:00:00,atelier,21.64,7.81,49.9,10,ouvré,30.546
410,2025-01-04 09:00:00,Accueil,20.21,3.25,44.8,0,weekend,7.13
3912,2025-02-02 14:00:00,Bureau_Sud,20.72,4.79,58.2,,weekend,7.776
2963,2025-01-25 16:00:00,Atelier,20.86,5.03,47.4,0,weekend,14.755
9321,2025-03-19 16:00:00,Bureau_Nord,21.1,9.64,46.8,9,ouvré,13.202
6173,2025-02-21 10:00:00,atelier,20.4,4.29,48.2,6,ouvré,28.394
1901,2025-01-16 20:00:00,bureau_nord,20.47,2.14,58.2,10,ouvré,9.072
5591,2025-02-16 14:00:00,BUREAU NORD,20.32,8.9,41.4,0,weekend,6.68
4558,2025-02-07 23:00:00,atelier,22.35,-0.58,,10,ouvré,14.532
9754,2025-03-23 06:00:00,Salle Serveur,22.17,3.7,46.8,0,weekend,47.47
773,2025-01-07 10:00:00,atelier,21.84,1.55,48.6,9,ouvré,29.033
8086,2025-03-09 09:00:00,Bureau_Nord,21.05,7.99,57.9,0,weekend,8.104
310,2025-01-03 13:00:00,accueil ,19.92,4.2,56.8,14,ouvré,13.142
1883,2025-01-16 16:00:00,atelier,20.9,8.27,38.4,10,ouvré,26.265
8479,2025-03-12 15:00:00,Salle_Serveur,21.16,8.06,42.9,0,ouvré,43.934
6363,2025-02-23 00:00:00,atelier,20.84,0.14,43.9,0,weekend,14.428
9256,2025-03-19 03:00:00,bureau_nord,,2.83,55.1,5,ouvré,8.819
5652,2025-02-17 02:00:00,Bureau_Sud,20.56,0.02,41.5,4,ouvré,12.828
1456,2025-01-13 03:00:00,bureau_nord,20.01,-2.27,44.0,9,ouvré,12.776
6866,2025-02-27 05:00:00,Bureau_Nord,20.47,1.22,53.0,10,ouvré,11.163
1475,2025-01-13 06:00:00,accueil ,20.16,-0.29,42.9,7,ouvré,11.793
3302,2025-01-28 12:00:00,bureau sud,21.9,5.88,42.1,4,ouvré,18.682
6905,2025-02-27 12:00:00,accueil ,21.39,8.63,39.8,8,ouvré,12.312
4669,2025-02-08 21:00:00,Salle_Serveur,21.09,2.23,45.5,0,weekend,46.827
4186,2025-02-04 21:00:00,Bureau_Nord,20.12,2.58,34.6,10,ouvré,9.707
4628,2025-02-08 13:00:00,atelier,20.43,5.91,50.4,0,weekend,13.066
9766,2025-03-23 09:00:00,Bureau_Nord,22.01,5.68,37.1,0,weekend,8.443
2477,2025-01-21 15:00:00,bureau sud,21.03,5.26,40.7,19,ouvré,20.022
6998,2025-02-28 07:00:00,Atelier,,2.63,51.7,10,ouvré,18.977
10046,2025-03-25 17:00:00,BUREAU NORD,-999,11.41,42.8,5,ouvré,
190,2025-01-02 13:00:00,accueil ,20.32,4.06,38.2,1,ouvré,14.584
1835,2025-01-16 06:00:00,Accueil,21.76,-1.03,35.6,9,ouvré,9.92
10050,2025-03-25 17:00:00,Accueil,20.91,11.41,42.0,7,ouvré,7.845
7727,2025-03-06 09:00:00,bureau sud,19.96,6.25,57.8,8,ouvré,14.365
4512,2025-02-07 14:00:00,bureau sud,20.93,5.78,42.5,6,ouvré,19.363
2120,2025-01-18 15:00:00,Accueil,21.55,5.08,37.5,0,weekend,7.229
3111,2025-01-26 22:00:00,BUREAU NORD,21.58,-0.16,50.7,0,weekend,10.82
6039,2025-02-20 07:00:00,Salle Serveur,22.01,0.56,43.6,0,ouvré,46.616
3682,2025-01-31 16:00:00,bureau sud,-999,7.43,42.2,10,ouvré,15.247
7125,2025-03-01 08:00:00,accueil ,20.51,2.1,42.0,0,weekend,9.386
10758,2025-03-31 15:00:00,atelier,20.75,10.5,40.7,15,ouvré,29.943
5102,2025-02-12 12:00:00,Bureau_Sud,20.19,3.5,41.7,5,ouvré,19.802
8380,2025-03-11 19:00:00,Accueil,21.14,6.3,44.5,,ouvré,8.265
9282,2025-03-19 08:00:00,Bureau_Sud,21.01,4.87,47.2,14,ouvré,13.943
5417,2025-02-15 03:00:00,Bureau_Sud,19.92,-2.31,42.3,0,weekend,11.785
8167,2025-03-10 01:00:00,bureau sud,20.77,2.41,47.6,12,ouvré,9.098
8125,2025-03-09 16:00:00,Accueil,21.22,10.21,41.6,0,weekend,4.776
8063,2025-03-09 04:00:00,atelier,21.73,0.41,45.1,0,weekend,14.005
4111,2025-02-04 06:00:00,Bureau_Nord,20.68,0.02,37.5,8,ouvré,11.289
5550,2025-02-16 05:00:00,accueil ,21.34,-0.91,53.6,0,weekend,10.886
10724,2025-03-31 08:00:00,Salle_Serveur,21.2,6.26,59.1,0,ouvré,45.14
7350,2025-03-03 05:00:00,Accueil,20.98,0.84,41.4,7,ouvré,10.774
183,2025-01-02 12:00:00,atelier,20.82,6.15,47.2,5,ouvré,32.954
6503,2025-02-24 04:00:00,Atelier,20.71,2.18,60.6,8,ouvré,13.673
4710,2025-02-09 05:00:00,accueil ,20.94,-0.05,48.0,0,weekend,9.587
7101,2025-03-01 04:00:00,BUREAU NORD,21.99,-0.9,59.7,0,weekend,12.537
4430,2025-02-06 21:00:00,Accueil,21.8,3.66,41.4,5,ouvré,8.727
8969,2025-03-16 17:00:00,Salle Serveur,20.68,9.26,48.6,0,weekend,43.61
3988,2025-02-03 05:00:00,Atelier,20.09,-0.49,41.8,9,ouvré,15.816
5327,2025-02-14 09:00:00,Bureau_Sud,20.3,2.75,47.2,9,ouvré,14.892
4481,2025-02-07 08:00:00,Bureau_Nord,21.77,1.88,44.9,8,ouvré,13.215
7424,2025-03-03 20:00:00,Salle_Serveur,22.44,6.32,48.4,0,ouvré,45.263
23,2025-01-01 04:00:00,Atelier,18.9,-2.25,42.2,7,férié,14.487
1573,2025-01-14 02:00:00,Atelier,19.02,-0.85,47.9,5,ouvré,14.193
7270,2025-03-02 13:00:00,Accueil,,7.05,50.0,0,weekend,6.798
1695,2025-01-15 02:00:00,Accueil,20.62,-3.19,44.3,4,ouvré,11.985
2495,2025-01-21 18:00:00,accueil ,20.51,4.52,52.7,11,ouvré,9.614
153,2025-01-02 06:00:00,atelier,22.38,0.38,42.1,8,ouvré,17.453
1042,2025-01-09 16:00:00,Bureau_Sud,22.69,5.65,,5,ouvré,15.56
5429,2025-02-15 05:00:00,Salle_Serveur,20.85,-0.87,41.4,0,weekend,47.676
5941,2025-02-19 12:00:00,Bureau_Nord,20.54,6.95,44.7,5,ouvré,17.087
8295,2025-03-11 02:00:00,Accueil,20.34,-1.08,40.7,4,ouvré,8.689
6112,2025-02-20 22:00:00,bureau sud,20.88,5.57,31.6,8,ouvré,8.329
2871,2025-01-24 22:00:00,BUREAU NORD,21.99,-1.27,40.6,2,ouvré,11.399
680,2025-01-06 15:00:00,accueil ,20.46,4.73,46.1,6,ouvré,14.092
6412,2025-02-23 10:00:00,bureau sud,19.9,6.3,42.5,0,weekend,9.147
8791,2025-03-15 06:00:00,Bureau_Nord,21.44,1.3,,0,weekend,9.207
3362,2025-01-29 00:00:00,Bureau_Sud,21.24,-3.47,44.1,12,ouvré,10.983
10492,2025-03-29 10:00:00,bureau sud,21.42,8.19,51.3,0,weekend,6.259
8654,2025-03-14 02:00:00,Salle_Serveur,20.48,-1.86,50.3,0,ouvré,48.214
4608,2025-02-08 09:00:00,atelier,21.28,2.31,53.1,0,weekend,15.335
9831,2025-03-23 22:00:00,BUREAU NORD,21.6,6.09,51.8,0,weekend,8.439
5876,2025-02-18 23:00:00,Bureau_Nord,21.28,1.19,47.4,15,ouvré,9.313
1990,2025-01-17 13:00:00,accueil ,21.19,3.3,42.3,7,ouvré,14.622
5491,2025-02-15 18:00:00,Bureau_Nord,22.31,5.95,42.9,0,weekend,9.045
4101,2025-02-04 04:00:00,Bureau_Nord,21.23,-1.27,55.2,5,ouvré,10.809
4279,2025-02-05 15:00:00,Salle_Serveur,20.38,5.98,37.3,0,ouvré,46.486
7546,2025-03-04 21:00:00,bureau_nord,19.71,6.47,47.5,11,ouvré,9.757
2008,2025-01-17 17:00:00,Atelier,20.71,8.95,38.1,0,ouvré,20.884
10731,2025-03-31 10:00:00,bureau_nord,19.46,10.03,44.9,7,ouvré,12.441
1116,2025-01-10 07:00:00,Bureau_Nord,21.78,-0.45,,2,ouvré,13.626
5053,2025-02-12 02:00:00,atelier,21.81,-1.39,38.3,1,ouvré,13.196
5287,2025-02-14 01:00:00,bureau sud,20.53,-0.01,39.2,4,ouvré,11.302
3084,2025-01-26 16:00:00,Salle_Serveur,21.15,5.76,59.0,0,weekend,43.396
9004,2025-03-17 00:00:00,Salle Serveur,19.8,2.47,37.5,0,ouvré,48.262
4029,2025-02-03 13:00:00,Salle Serveur,20.65,4.92,57.3,0,ouvré,46.792
6113,2025-02-20 22:00:00,atelier,22.82,5.57,40.0,4,ouvré,13.019
10110,2025-03-26 05:00:00,Accueil,21.13,5.46,,10,ouvré,8.669
6034,2025-02-20 06:00:00,Salle Serveur,21.08,-0.18,48.0,0,ouvré,47.895
7578,2025-03-05 03:00:00,atelier,20.56,1.81,,8,ouvré,15.562
565,2025-01-05 16:00:00,accueil ,20.54,5.51,34.6,0,weekend,7.394
7484,2025-03-04 08:00:00,Salle_Serveur,21.62,4.65,49.8,0,ouvré,44.916
9857,2025-03-24 03:00:00,bureau sud,20.74,1.2,38.3,7,ouvré,9.761
2577,2025-01-22 11:00:00,bureau sud,19.96,4.48,34.4,13,ouvré,17.989
4616,2025-02-08 11:00:00,Bureau_Nord,22.36,3.46,42.7,0,weekend,8.811
6995,2025-02-28 06:00:00,accueil ,-999,2.75,46.6,3,ouvré,9.311
7519,2025-03-04 15:00:00,Salle Serveur,20.99,9.7,42.6,0,ouvré,44.896
7933,2025-03-08 02:00:00,atelier,20.33,2.52,47.8,0,weekend,15.603
231,2025-01-02 22:00:00,Bureau_Nord,21.0,-1.11,45.8,6,ouvré,11.596
113,2025-01-01 22:00:00,Atelier,19.8,3.6,34.1,9,férié,12.41
369,2025-01-04 01:00:00,Salle Serveur,20.62,-1.4,48.1,0,weekend,49.72
8936,2025-03-16 11:00:00,Bureau_Nord,20.59,9.77,40.4,0,weekend,6.385
9151,2025-03-18 06:00:00,BUREAU NORD,20.93,3.63,43.3,0,ouvré,
10361,2025-03-28 08:00:00,Bureau_Nord,20.99,6.06,44.3,9,ouvré,10.828
8315,2025-03-11 06:00:00,Accueil,,1.18,47.8,9,ouvré,10.73
10423,2025-03-28 20:00:00,Atelier,22.15,7.86,49.5,9,ouvré,13.166
2306,2025-01-20 05:00:00,Bureau_Nord,20.38,-1.1,41.8,14,ouvré,12.15
4959,2025-02-11 07:00:00,Salle Serveur,20.36,-0.42,,0,ouvré,50.019
670,2025-01-06 13:00:00,Accueil,21.75,5.41,55.9,8,ouvré,13.961
3447,2025-01-29 17:00:00,bureau sud,22.18,4.26,44.7,2,ouvré,15.15
1194,2025-01-10 22:00:00,Salle Serveur,20.61,0.35,48.1,,ouvré,48.71
7559,2025-03-04 23:00:00,Salle_Serveur,21.07,3.01,,0,ouvré,45.94
7380,2025-03-03 11:00:00,accueil ,20.87,8.1,285.1,5,ouvré,10.385
2943,2025-01-25 12:00:00,atelier,20.55,3.23,41.6,,weekend,14.407
7732,2025-03-06 10:00:00,Bureau_Sud,21.99,4.59,34.8,5,ouvré,17.161
8512,2025-03-12 22:00:00,Bureau_Sud,22.32,5.6,42.8,8,ouvré,9.337
2338,2025-01-20 11:00:00,atelier,21.67,3.53,43.2,8,ouvré,32.486
7581,2025-03-05 04:00:00,bureau_nord,21.63,-0.68,49.2,4,ouvré,10.081
3775,2025-02-01 10:00:00,Accueil,21.56,1.79,43.6,0,weekend,10.312
1306,2025-01-11 21:00:00,Bureau_Nord,19.85,0.47,44.5,0,weekend,11.625
9405,2025-03-20 08:00:00,Accueil,21.44,4.93,30.9,4,ouvré,9.695
7894,2025-03-07 18:00:00,Salle Serveur,20.24,8.49,42.6,0,ouvré,43.858
880,2025-01-08 07:00:00,Accueil,19.28,1.81,39.9,7,ouvré,10.668
3765,2025-02-01 08:00:00,Accueil,20.88,0.61,,0,weekend,11.552
10793,2025-03-31 22:00:00,atelier,20.34,8.14,,11,ouvré,12.0
8457,2025-03-12 11:00:00,Bureau_Sud,20.11,7.46,30.1,10,ouvré,16.821
6402,2025-02-23 08:00:00,Bureau_Sud,22.28,2.98,40.0,0,weekend,
1481,2025-01-13 08:00:00,Bureau_Nord,20.85,0.4,41.3,7,ouvré,13.123
4062,2025-02-03 20:00:00,bureau sud,21.32,3.02,40.6,12,ouvré,11.922
5399,2025-02-14 23:00:00,Salle_Serveur,22.27,-0.29,49.5,0,ouvré,48.559
1090,2025-01-10 01:00:00,Accueil,20.85,-1.76,37.4,12,ouvré,10.901
4182,2025-02-04 20:00:00,Bureau_Sud,21.59,4.4,44.2,6,ouvré,9.619
9394,2025-03-20 06:00:00,Salle_Serveur,20.19,4.61,39.0,0,ouvré,46.396
2001,2025-01-17 16:00:00,bureau_nord,21.37,4.74,43.8,8,ouvré,13.049
9017,2025-03-17 03:00:00,Bureau_Sud,21.48,-0.05,52.7,13,ouvré,10.799
4979,2025-02-11 11:00:00,Salle Serveur,21.76,3.48,48.8,0,ouvré,46.091
1420,2025-01-12 19:00:00,Accueil,20.89,3.32,281.9,0,weekend,8.922
307,2025-01-03 13:00:00,Bureau_Sud,20.06,4.2,46.5,13,ouvré,21.431
10385,2025-03-28 12:00:00,accueil ,,10.66,38.2,7,ouvré,10.081
3384,2025-01-29 04:00:00,Salle Serveur,21.37,-1.13,40.6,0,ouvré,48.717
218,2025-01-02 19:00:00,Atelier,20.4,2.16,51.2,10,ouvré,18.818
3383,2025-01-29 04:00:00,atelier,19.46,-1.13,45.7,4,ouvré,15.097
272,2025-01-03 06:00:00,bureau sud,21.07,-0.58,35.8,6,ouvré,12.432
1598,2025-01-14 07:00:00,atelier,,-0.34,44.9,13,ouvré,20.405
2655,2025-01-23 02:00:00,Accueil,20.44,-1.72,49.0,5,ouvré,11.184
9897,2025-03-24 11:00:00,Bureau_Sud,21.66,10.02,44.7,10,ouvré,17.31
2714,2025-01-23 14:00:00,Salle_Serveur,20.0,5.84,52.7,0,ouvré,44.405
621,2025-01-06 04:00:00,Bureau_Nord,21.11,-0.41,40.9,12,ouvré,11.396
1299,2025-01-11 19:00:00,Salle_Serveur,21.25,3.7,50.8,0,weekend,45.736
4792,2025-02-09 22:00:00,bureau sud,21.4,1.3,46.2,0,weekend,11.416
2375,2025-01-20 18:00:00,Accueil,21.06,5.51,40.9,6,ouvré,10.619
2476,2025-01-21 15:00:00,bureau_nord,20.57,5.26,46.6,5,ouvré,14.619
877,2025-01-08 07:00:00,Bureau_Sud,20.74,1.81,34.7,6,ouvré,13.99
8152,2025-03-09 22:00:00,Bureau_Sud,,3.34,53.1,0,weekend,8.679
2964,2025-01-25 16:00:00,Salle_Serveur,21.22,5.03,36.5,0,weekend,43.86
10441,2025-03-29 00:00:00,bureau_nord,23.15,3.13,43.6,0,weekend,9.134
6329,2025-02-22 17:00:00,Salle Serveur,21.34,5.42,51.2,0,weekend,568.369
1514,2025-01-13 14:00:00,Salle_Serveur,21.51,5.96,48.7,0,ouvré,44.868
8015,2025-03-08 18:00:00,accueil ,21.03,6.86,34.9,0,weekend,7.881
9067,2025-03-17 13:00:00,bureau sud,21.56,7.7,32.5,8,ouvré,21.635
8919,2025-03-16 07:00:00,Salle Serveur,20.27,5.96,53.6,0,weekend,44.112
10262,2025-03-27 12:00:00,Bureau_Sud,19.95,7.85,30.1,6,ouvré,18.164
2967,2025-01-25 17:00:00,bureau sud,20.76,5.23,46.2,0,weekend,9.659
839,2025-01-07 23:00:00,Salle Serveur,20.14,0.15,42.5,0,ouvré,47.947
